timestamp,gyroYaw,gyroPitch,gyroRoll,accelX,accelY,accelZ,isFallen
1688904614147953,-0.07084,0.428503,0.000799,-1.839375,0.00958,-9.81,0
1688904614160048,0.029827,0.308394,-0.036485,-1.839375,0.00958,-9.81,0
1688904614172054,0.029827,0.308394,-0.036485,-0.977168,-0.182021,-10.758429,0
1688904614184030,0.023702,0.329699,-0.006924,-0.977168,-0.182021,-10.758429,0
1688904614196020,0.023702,0.329699,-0.006924,-0.804727,0.05748,-9.302257,0
1688904614208112,-0.049801,0.433829,0.001332,-0.804727,0.05748,-9.302257,0
1688904614220025,-0.049801,0.433829,0.001332,-0.996328,-0.0479,-9.474698,0
1688904614232034,-0.013582,0.385892,-0.022637,-0.996328,-0.0479,-9.474698,0
1688904614244030,-0.013582,0.385892,-0.022637,-0.392783,-0.00958,-9.445957,0
1688904614256024,0.035953,0.246609,-0.027963,-0.392783,-0.00958,-9.445957,0
1688904614268013,0.035953,0.246609,-0.027963,0.05748,0.124541,-9.848321,0
1688904614280143,-0.007457,0.190682,-0.016512,0.05748,0.124541,-9.848321,0
1688904614292127,-0.007457,0.190682,-0.016512,-0.134121,0.229922,-9.69504,0
1688904614304114,-0.039681,0.152865,-0.013582,-0.134121,0.229922,-9.69504,0
1688904614316143,-0.039681,0.152865,-0.013582,-0.431104,0.086221,-9.216036,0
1688904614328129,-0.023968,0.076965,-0.005326,-0.431104,0.086221,-9.216036,0
1688904614340119,-0.023968,0.076965,-0.005326,-0.344883,0.210762,-9.81,0
1688904614352246,0.009587,-0.030094,0.000533,-0.344883,0.210762,-9.81,0
1688904614364251,0.009587,-0.030094,0.000533,-0.05748,0.220342,-9.81,0
1688904614376244,0.018109,-0.064715,0.009587,-0.05748,0.220342,-9.81,0
1688904614388223,0.018109,-0.064715,0.009587,-0.766406,0.162861,-9.580078,0
1688904614400541,-0.012517,-0.075101,0.022371,-0.766406,0.162861,-9.580078,0
1688904614412405,-0.012517,-0.075101,0.022371,-0.919688,0.00958,-9.74294,0
1688904614424465,-0.004527,-0.096406,0.026365,-0.919688,0.00958,-9.74294,0
1688904614436470,-0.004527,-0.096406,0.026365,-0.708926,0.01916,-9.72378,0
1688904614448442,0.018109,-0.113717,0.023968,-0.708926,0.01916,-9.72378,0
1688904614460535,0.018109,-0.113717,0.023968,-0.977168,-0.124541,-9.608819,0
1688904614472544,-0.012251,-0.092145,0.030626,-0.977168,-0.124541,-9.608819,0
1688904614484464,-0.012251,-0.092145,0.030626,-1.130449,-0.00958,-9.599238,0
1688904614496424,-0.020506,-0.060986,0.033822,-1.130449,-0.00958,-9.599238,0
1688904614508528,-0.020506,-0.060986,0.033822,-1.149609,-0.03832,-9.915381,0
1688904614520563,-0.024501,-0.026099,0.020773,-1.149609,-0.03832,-9.915381,0
1688904614532524,-0.024501,-0.026099,0.020773,-1.082549,-0.067061,-9.656719,0
1688904614544551,-0.004527,0.036485,0.011718,-1.082549,-0.067061,-9.656719,0
1688904614556573,-0.004527,0.036485,0.011718,-1.360371,-0.114961,-9.7621,0
1688904614568645,-0.002929,0.071639,0.003995,-1.360371,-0.114961,-9.7621,0
1688904614580580,-0.002929,0.071639,0.003995,-0.804727,-0.03832,-9.570498,0
1688904614592617,0.011984,0.111054,-0.001864,-0.804727,-0.03832,-9.570498,0
1688904614604718,0.011984,0.111054,-0.001864,-0.871787,-0.134121,-9.436378,0
1688904614616652,-0.001598,0.164583,-0.014647,-0.871787,-0.134121,-9.436378,0
1688904614628518,-0.001598,0.164583,-0.014647,-0.775986,-0.114961,-9.685459,0
1688904614640801,-0.025566,0.16991,-0.018642,-0.775986,-0.114961,-9.685459,0
1688904614652756,-0.025566,0.16991,-0.018642,-0.699346,-0.124541,-9.570498,0
1688904614664665,-0.016512,0.151268,-0.026365,-0.699346,-0.124541,-9.570498,0
1688904614676787,-0.016512,0.151268,-0.026365,-0.708926,0.172441,-10.059082,0
1688904614688688,-0.034887,0.127565,-0.023436,-0.708926,0.172441,-10.059082,0
1688904614700771,-0.034887,0.127565,-0.023436,-0.488584,0.105381,-9.81,0
1688904614712851,-0.037551,0.121706,-0.017044,-0.488584,0.105381,-9.81,0
1688904614724731,-0.037551,0.121706,-0.017044,-0.517324,0.134121,-9.560919,0
1688904614736901,-0.036219,0.10626,-0.014381,-0.517324,0.134121,-9.560919,0
1688904614748815,-0.036219,0.10626,-0.014381,-0.479004,0.134121,-9.580078,0
1688904614760741,-0.025034,0.075367,-0.002929,-0.479004,0.134121,-9.580078,0
1688904614772962,-0.025034,0.075367,-0.002929,-0.325723,0.162861,-9.608819,0
1688904614784871,-0.003995,0.061253,0.00506,-0.325723,0.162861,-9.608819,0
1688904614796793,-0.003995,0.061253,0.00506,-0.440684,0.143701,-9.532178,0
1688904614808963,-0.002131,0.04554,0.015446,-0.440684,0.143701,-9.532178,0
1688904614820859,-0.002131,0.04554,0.015446,-0.479004,0.05748,-9.589659,0
1688904614832955,0.002663,0.03542,0.013582,-0.479004,0.05748,-9.589659,0
1688904614844991,0.002663,0.03542,0.013582,-0.431104,0.01916,-9.905801,0
1688904614856977,0.0,0.025566,0.015446,-0.431104,0.01916,-9.905801,0
1688904614869222,0.0,0.025566,0.015446,0.459844,0.258662,-12.281661,0
1688904614881056,0.039415,0.270843,0.009321,0.459844,0.258662,-12.281661,0
1688904614893026,0.039415,0.270843,0.009321,-0.852627,0.364043,-10.423125,0
1688904614905142,-0.035953,0.223173,0.005859,-0.852627,0.364043,-10.423125,0
1688904614917137,-0.035953,0.223173,0.005859,-1.22625,-0.105381,-8.631651,0
1688904614929103,-0.218646,0.077764,-0.009055,-1.22625,-0.105381,-8.631651,0
1688904614941304,-0.218646,0.077764,-0.009055,-1.379531,1.484912,-11.074571,0
1688904614953151,-0.107592,-0.039947,-0.030094,-1.379531,1.484912,-11.074571,0
1688904614965120,-0.107592,-0.039947,-0.030094,0.661025,0.373623,-9.398057,0
1688904614977295,0.112918,-0.165382,0.006924,0.661025,0.373623,-9.398057,0
1688904614989114,0.112918,-0.165382,0.006924,0.603545,0.852627,-10.269844,0
1688904615001174,0.031425,0.043676,0.017843,0.603545,0.852627,-10.269844,0
1688904615013270,0.031425,0.043676,0.017843,-1.27415,-0.344883,-8.59333,0
1688904615025212,-0.086286,0.113451,0.067911,-1.27415,-0.344883,-8.59333,0
1688904615037470,-0.086286,0.113451,0.067911,-1.609453,0.229922,-10.528506,0
1688904615049249,0.310791,0.127299,0.100401,-1.609453,0.229922,-10.528506,0
1688904615061158,0.310791,0.127299,0.100401,1.149609,-1.599873,-10.059082,0
1688904615073481,0.566987,0.2024,0.082292,1.149609,-1.599873,-10.059082,0
1688904615085339,0.566987,0.2024,0.082292,1.063389,-0.296982,-10.202784,0
1688904615097255,0.2783,0.404801,-0.11638,1.063389,-0.296982,-10.202784,0
1688904615109450,0.2783,0.404801,-0.11638,-0.718506,-0.229922,-8.55501,0
1688904615121442,-0.234624,0.450607,-0.289486,-0.718506,-0.229922,-8.55501,0
1688904615133395,-0.234624,0.450607,-0.289486,-2.203418,0.775986,-9.560919,0
1688904615145464,-0.092412,0.294279,-0.208526,-2.203418,0.775986,-9.560919,0
1688904615157406,-0.092412,0.294279,-0.208526,2.806963,1.954336,-10.442286,0
1688904615169488,-0.272708,0.264718,-0.084422,2.806963,1.954336,-10.442286,0
1688904615181425,-0.272708,0.264718,-0.084422,0.804727,1.22625,-8.669971,0
1688904615193333,-0.352336,0.477505,-0.029561,0.804727,1.22625,-8.669971,0
1688904615205479,-0.352336,0.477505,-0.029561,-0.076641,1.16877,-9.474698,0
1688904615217483,-0.181361,0.332096,0.062318,-0.076641,1.16877,-9.474698,0
1688904615229361,-0.181361,0.332096,0.062318,-1.24541,0.287402,-10.882969,0
1688904615241576,-0.090547,0.02317,0.145409,-1.24541,0.287402,-10.882969,0
1688904615253404,-0.090547,0.02317,0.145409,0.076641,-0.277822,-10.423125,0
1688904615265371,-0.072971,0.067644,0.169377,0.076641,-0.277822,-10.423125,0
1688904615277506,-0.072971,0.067644,0.169377,2.078877,-0.258662,-9.81,0
1688904615289494,0.046605,-0.067112,0.205862,2.078877,-0.258662,-9.81,0
1688904615301383,0.046605,-0.067112,0.205862,-0.775986,0.498164,-8.315508,0
1688904615313511,0.063916,-0.257261,0.329433,-0.775986,0.498164,-8.315508,0
1688904615325603,0.063916,-0.257261,0.329433,0.479004,1.18793,-7.280859,0
1688904615337569,-0.04341,0.216781,0.111586,0.479004,1.18793,-7.280859,0
1688904615349545,-0.04341,0.216781,0.111586,1.322051,-2.165098,-9.560919,0
1688904615361437,0.177633,0.539823,-0.131826,1.322051,-2.165098,-9.560919,0
1688904615373677,0.177633,0.539823,-0.131826,-0.076641,-1.983076,-8.823253,0
1688904615385596,0.38962,0.487625,-0.079895,-0.076641,-1.983076,-8.823253,0
1688904615397582,0.38962,0.487625,-0.079895,0.229922,-0.182021,-10.681787,0
1688904615409782,0.39468,0.439155,0.025566,0.229922,-0.182021,-10.681787,0
1688904615421578,0.39468,0.439155,0.025566,-0.383203,0.488584,-9.503438,0
1688904615433613,0.02024,0.464189,-0.026365,-0.383203,0.488584,-9.503438,0
1688904615445825,0.02024,0.464189,-0.026365,1.839375,-0.804727,-8.277188,0
1688904615457617,-0.265251,0.062584,-0.086286,1.839375,-0.804727,-8.277188,0
1688904615469818,-0.265251,0.062584,-0.086286,0.498164,-0.498164,-10.030342,0
1688904615481733,-0.018908,-0.227168,-0.060986,0.498164,-0.498164,-10.030342,0
1688904615493595,-0.018908,-0.227168,-0.060986,0.804727,0.172441,-9.81,0
1688904615505849,0.070041,-0.200802,-0.081759,0.804727,0.172441,-9.81,0
1688904615517729,0.070041,-0.200802,-0.081759,1.015488,0.651445,-8.49753,0
1688904615529713,-0.217314,-0.082025,-0.142745,1.015488,0.651445,-8.49753,0
1688904615541830,-0.217314,-0.082025,-0.142745,0.162861,0.680186,-9.570498,0
1688904615553739,-0.143012,-0.117445,-0.104662,0.162861,0.680186,-9.570498,0
1688904615565730,-0.143012,-0.117445,-0.104662,0.641865,0.785566,-10.653048,0
1688904615577852,0.077498,-0.098271,-0.071639,0.641865,0.785566,-10.653048,0
1688904615589810,0.077498,-0.098271,-0.071639,0.737666,0.555645,-8.861572,0
1688904615601905,0.082558,-0.08895,0.000533,0.737666,0.555645,-8.861572,0
1688904615613843,0.082558,-0.08895,0.000533,0.996328,0.785566,-10.059082,0
1688904615625907,-0.042344,-0.059388,0.071905,0.996328,0.785566,-10.059082,0
1688904615637966,-0.042344,-0.059388,0.071905,0.833467,-0.287402,-8.938213,0
1688904615649967,0.075101,-0.068177,0.069775,0.833467,-0.287402,-8.938213,0
1688904615661794,0.075101,-0.068177,0.069775,0.708926,0.076641,-9.72378,0
1688904615674064,0.022371,-0.112918,0.105461,0.708926,0.076641,-9.72378,0
1688904615685917,0.022371,-0.112918,0.105461,0.0,-0.01916,-9.905801,0
1688904615697924,0.061519,-0.232228,0.038616,0.0,-0.01916,-9.905801,0
1688904615710123,0.061519,-0.232228,0.038616,0.277822,-0.0479,-9.503438,0
1688904615721965,0.042344,-0.362723,-0.015446,0.277822,-0.0479,-9.503438,0
1688904615733984,0.042344,-0.362723,-0.015446,0.0479,-0.162861,-10.135723,0
1688904615746124,-0.046872,-0.43809,0.039947,0.0479,-0.162861,-10.135723,0
1688904615758019,-0.046872,-0.43809,0.039947,0.325723,0.105381,-9.896221,0
1688904615770154,-0.033556,-0.294279,0.027431,0.325723,0.105381,-9.896221,0
1688904615782039,-0.033556,-0.294279,0.027431,-0.239502,0.153281,-9.81,0
1688904615794009,0.004794,-0.143278,-0.044741,-0.239502,0.153281,-9.81,0
1688904615806267,0.004794,-0.143278,-0.044741,-0.699346,-0.546064,-9.704619,0
1688904615818136,0.030094,-0.017843,-0.017311,-0.699346,-0.546064,-9.704619,0
1688904615830112,0.030094,-0.017843,-0.017311,0.134121,0.498164,-9.551338,0
1688904615842313,-0.014647,0.021305,0.03835,0.134121,0.498164,-9.551338,0
1688904615854217,-0.014647,0.021305,0.03835,0.344883,-0.392783,-9.493857,0
1688904615866193,0.009055,0.090814,-0.045806,0.344883,-0.392783,-9.493857,0
1688904615878320,0.009055,0.090814,-0.045806,0.162861,-0.00958,-10.796748,0
1688904615890206,-0.023702,0.112918,-0.007191,0.162861,-0.00958,-10.796748,0
1688904615902466,-0.023702,0.112918,-0.007191,0.593965,-0.162861,-9.005274,0
1688904615914297,-0.056459,0.050334,0.050866,0.593965,-0.162861,-9.005274,0
1688904615926208,-0.056459,0.050334,0.050866,0.517324,0.450264,-9.359736,0
1688904615938447,-0.033023,-0.092412,-0.03542,0.517324,0.450264,-9.359736,0
1688904615950370,-0.033023,-0.092412,-0.03542,0.804727,0.239502,-9.867481,0
1688904615962248,0.037284,-0.137685,-0.102265,0.804727,0.239502,-9.867481,0
1688904615974464,0.037284,-0.137685,-0.102265,0.574805,0.680186,-9.580078,0
1688904615986385,0.037551,-0.141148,-0.017577,0.574805,0.680186,-9.580078,0
1688904615998346,0.037551,-0.141148,-0.017577,0.258662,0.708926,-9.627979,0
1688904616010441,-0.039947,-0.102798,0.040214,0.258662,0.708926,-9.627979,0
1688904616022322,-0.039947,-0.102798,0.040214,-0.708926,0.114961,-10.049502,0
1688904616034329,-0.019441,-0.123571,0.042078,-0.708926,0.114961,-10.049502,0
1688904616046611,-0.019441,-0.123571,0.042078,-0.114961,-0.335303,-9.608819,0
1688904616058432,0.045806,-0.124636,0.060986,-0.114961,-0.335303,-9.608819,0
1688904616070547,0.045806,-0.124636,0.060986,-2.241738,-0.479004,-9.666299,0
1688904616082571,-0.010919,-0.107059,0.138751,-2.241738,-0.479004,-9.666299,0
1688904616094440,-0.010919,-0.107059,0.138751,4.234395,0.02874,-9.350157,0
1688904616106552,-0.194943,0.127033,0.082558,4.234395,0.02874,-9.350157,0
1688904616118446,-0.194943,0.127033,0.082558,-0.737666,-0.910107,-8.669971,0
1688904616130474,-0.471646,0.167513,-0.132093,-0.737666,-0.910107,-8.669971,0
1688904616142581,-0.471646,0.167513,-0.132093,-1.015488,-0.574805,-10.423125,0
1688904616154477,-0.42797,-0.090547,-0.233826,-1.015488,-0.574805,-10.423125,0
1688904616166441,-0.42797,-0.090547,-0.233826,0.383203,0.134121,-10.164463,0
1688904616178648,-0.156594,0.086553,-0.18003,0.383203,0.134121,-10.164463,0
1688904616190488,-0.156594,0.086553,-0.18003,0.114961,0.440684,-9.474698,0
1688904616202653,-0.05566,0.272708,-0.073503,0.114961,0.440684,-9.474698,0
1688904616214571,-0.05566,0.272708,-0.073503,-0.699346,0.804727,-9.982442,0
1688904616226420,-0.1771,0.204264,-0.062318,-0.699346,0.804727,-9.982442,0
1688904616238668,-0.1771,0.204264,-0.062318,0.249082,0.670605,-9.666299,0
1688904616250558,-0.196541,0.14967,-0.05859,0.249082,0.670605,-9.666299,0
1688904616262547,-0.196541,0.14967,-0.05859,0.124541,0.986748,-9.81,0
1688904616274690,-0.123571,0.151268,-0.014647,0.124541,0.986748,-9.81,0
1688904616286644,-0.123571,0.151268,-0.014647,0.143701,0.804727,-9.81,0
1688904616298629,-0.000266,0.161388,0.022371,0.143701,0.804727,-9.81,0
1688904616310853,-0.000266,0.161388,0.022371,0.392783,0.871787,-9.589659,0
1688904616322702,0.067378,0.128364,0.056725,0.392783,0.871787,-9.589659,0
1688904616334859,0.067378,0.128364,0.056725,0.411943,0.143701,-9.896221,0
1688904616346796,0.066046,0.108657,0.074036,0.411943,0.143701,-9.896221,0
1688904616358765,0.066046,0.108657,0.074036,0.277822,-0.316143,-9.618399,0
1688904616370854,-0.019441,0.087618,0.103064,0.277822,-0.316143,-9.618399,0
1688904616382769,-0.019441,0.087618,0.103064,0.862207,-0.01916,-10.566827,0
1688904616394723,-0.08895,0.120641,0.046872,0.862207,-0.01916,-10.566827,0
1688904616406918,-0.08895,0.120641,0.046872,1.551973,-0.737666,-9.580078,0
1688904616418831,-0.040214,0.202933,-0.064182,1.551973,-0.737666,-9.580078,0
1688904616430818,-0.040214,0.202933,-0.064182,0.756826,-0.01916,-9.75252,0
1688904616442943,0.018376,0.197607,-0.042877,0.756826,-0.01916,-9.75252,0
1688904616454916,0.018376,0.197607,-0.042877,0.613125,0.201182,-9.685459,0
1688904616466791,-0.022903,0.120908,-0.066845,0.613125,0.201182,-9.685459,0
1688904616479016,-0.022903,0.120908,-0.066845,1.082549,0.182021,-9.81,0
1688904616490949,-0.077498,0.057258,-0.049268,1.082549,0.182021,-9.81,0
1688904616503046,-0.077498,0.057258,-0.049268,0.785566,0.536484,-9.417217,0
1688904616515167,0.001598,0.062851,-0.012517,0.785566,0.536484,-9.417217,0
1688904616526919,0.001598,0.062851,-0.012517,0.919688,1.053809,-9.675879,0
1688904616539072,-0.014647,0.051133,-0.003462,0.919688,1.053809,-9.675879,0
1688904616551015,-0.014647,0.051133,-0.003462,0.689766,0.296982,-9.656719,0
1688904616562976,-0.02024,0.009321,0.009587,0.689766,0.296982,-9.656719,0
1688904616575149,-0.02024,0.009321,0.009587,0.641865,0.114961,-9.81,0
1688904616587126,-0.023968,-0.055394,0.067378,0.641865,0.114961,-9.81,0
1688904616599101,-0.023968,-0.055394,0.067378,0.526904,-0.258662,-9.74294,0
1688904616611253,0.009321,-0.078563,0.046073,0.526904,-0.258662,-9.74294,0
1688904616623122,0.009321,-0.078563,0.046073,0.450264,-0.364043,-9.81,0
1688904616635064,-0.027164,-0.044475,0.011452,0.450264,-0.364043,-9.81,0
1688904616647050,-0.027164,-0.044475,0.011452,0.325723,-0.105381,-9.666299,0
1688904616659292,0.005326,-0.013049,-0.019707,0.325723,-0.105381,-9.666299,0
1688904616671206,0.005326,-0.013049,-0.019707,0.325723,-0.00958,-9.77168,0
1688904616683323,0.028762,-0.010919,-0.054861,0.325723,-0.00958,-9.77168,0
1688904616695258,0.028762,-0.010919,-0.054861,0.526904,0.220342,-9.608819,0
1688904616709184,0.026099,-0.007191,-0.037284,0.526904,0.220342,-9.608819,0
1688904616719329,0.026099,-0.007191,-0.037284,0.546064,0.498164,-9.627979,0
1688904616731286,-0.002663,0.006924,-0.007457,0.546064,0.498164,-9.627979,0
1688904616743474,-0.002663,0.006924,-0.007457,0.459844,0.383203,-9.675879,0
1688904616755452,-0.04847,0.005326,0.012251,0.459844,0.383203,-9.675879,0
1688904616767369,-0.04847,0.005326,0.012251,0.469424,0.086221,-9.685459,0
1688904616779500,-0.021305,0.0,0.029028,0.469424,0.086221,-9.685459,0
1688904616791350,-0.021305,0.0,0.029028,0.373623,-0.00958,-9.656719,0
1688904616803475,0.000799,-0.002397,0.026365,0.373623,-0.00958,-9.656719,0
1688904616815412,0.000799,-0.002397,0.026365,0.536484,-0.114961,-9.69504,0
1688904616827384,0.013316,0.012517,0.001864,0.536484,-0.114961,-9.69504,0
1688904616839495,0.013316,0.012517,0.001864,0.431104,-0.00958,-9.81,0
1688904616851495,0.007191,0.024767,-0.01518,0.431104,-0.00958,-9.81,0
1688904616863421,0.007191,0.024767,-0.01518,0.593965,0.182021,-9.69504,0
1688904616875572,0.006125,0.021572,-0.018908,0.593965,0.182021,-9.69504,0
1688904616887347,0.006125,0.021572,-0.018908,0.593965,0.296982,-9.666299,0
1688904616899436,0.002131,0.005859,-0.010386,0.593965,0.296982,-9.666299,0
1688904616911541,0.002131,0.005859,-0.010386,0.680186,0.316143,-9.666299,0
1688904616923539,-0.001864,-0.009055,0.007191,0.680186,0.316143,-9.666299,0
1688904616935512,-0.001864,-0.009055,0.007191,0.450264,0.153281,-9.81,0
1688904616947560,-0.004527,-0.007191,0.022104,0.450264,0.153281,-9.81,0
1688904616959488,-0.004527,-0.007191,0.022104,0.392783,0.067061,-9.81,0
1688904616971437,-0.003728,-0.011452,0.024767,0.392783,0.067061,-9.81,0
1688904616983652,-0.003728,-0.011452,0.024767,0.479004,-0.162861,-9.74294,0
1688904616995559,0.003196,-0.011185,0.011718,0.479004,-0.162861,-9.74294,0
1688904617007565,0.003196,-0.011185,0.011718,0.402363,-0.01916,-9.74294,0
1688904617019601,-0.003728,0.000799,-0.013316,0.402363,-0.01916,-9.74294,0
1688904617031558,-0.003728,0.000799,-0.013316,0.191602,-0.105381,-9.704619,0
1688904617043755,0.005859,0.018908,-0.025833,0.191602,-0.105381,-9.704619,0
1688904617055678,0.005859,0.018908,-0.025833,0.249082,0.182021,-9.81,0
1688904617067722,0.044741,0.030626,-0.023436,0.249082,0.182021,-9.81,0
1688904617079836,0.044741,0.030626,-0.023436,0.488584,0.440684,-9.81,0
1688904617091662,0.001864,0.042078,-0.031958,0.488584,0.440684,-9.81,0
1688904617103776,0.001864,0.042078,-0.031958,0.747246,0.411943,-9.69504,0
1688904617115671,-0.028762,0.048736,-0.004794,0.747246,0.411943,-9.69504,0
1688904617127641,-0.028762,0.048736,-0.004794,0.593965,0.210762,-9.7142,0
1688904617139846,-0.026365,0.028496,0.032224,0.593965,0.210762,-9.7142,0
1688904617151854,-0.026365,0.028496,0.032224,0.574805,-0.05748,-9.675879,0
1688904617163838,0.016245,-0.000266,0.024501,0.574805,-0.05748,-9.675879,0
1688904617175867,0.016245,-0.000266,0.024501,0.670605,0.0,-9.7142,0
1688904617187855,0.021305,0.001065,0.006125,0.670605,0.0,-9.7142,0
1688904617199758,0.021305,0.001065,0.006125,0.641865,-0.00958,-9.69504,0
1688904617211823,0.033822,0.008522,-0.003995,0.641865,-0.00958,-9.69504,0
1688904617223943,0.033822,0.008522,-0.003995,0.507744,0.162861,-9.666299,0
1688904617236077,0.014381,-0.001598,-0.012783,0.507744,0.162861,-9.666299,0
1688904617247992,0.014381,-0.001598,-0.012783,0.574805,0.191602,-9.7142,0
1688904617259818,-0.008522,-0.007723,-0.010653,0.574805,0.191602,-9.7142,0
1688904617272019,-0.008522,-0.007723,-0.010653,0.507744,0.785566,-9.81,0
1688904617283937,0.008522,-0.002397,0.007989,0.507744,0.785566,-9.81,0
1688904617296184,0.008522,-0.002397,0.007989,0.067061,-0.00958,-9.829161,0
1688904617308045,0.052464,0.032757,-0.002929,0.067061,-0.00958,-9.829161,0
1688904617319980,0.052464,0.032757,-0.002929,0.239502,-0.0479,-9.7142,0
1688904617331941,0.043143,0.06578,-0.02024,0.239502,-0.0479,-9.7142,0
1688904617344122,0.043143,0.06578,-0.02024,0.134121,-0.03832,-9.7621,0
1688904617356014,0.002397,0.103064,-0.010653,0.134121,-0.03832,-9.7621,0
1688904617368162,0.002397,0.103064,-0.010653,0.785566,0.153281,-9.81,0
1688904617380120,-0.03835,0.091879,-0.005859,0.785566,0.153281,-9.81,0
1688904617392094,-0.03835,0.091879,-0.005859,0.910107,0.191602,-9.81,0
1688904617404175,-0.053263,0.065514,0.002131,0.910107,0.191602,-9.81,0
1688904617416155,-0.053263,0.065514,0.002131,0.728086,0.0479,-9.81,0
1688904617428055,-0.143278,0.049268,0.02024,0.728086,0.0479,-9.81,0
1688904617440275,-0.143278,0.049268,0.02024,0.431104,0.05748,-9.685459,0
1688904617452203,-0.143012,0.046073,0.015979,0.431104,0.05748,-9.685459,0
1688904617464183,-0.143012,0.046073,0.015979,0.766406,0.067061,-9.857901,0
1688904617476299,-0.04554,0.015446,-0.009055,0.766406,0.067061,-9.857901,0
1688904617488226,-0.04554,0.015446,-0.009055,0.479004,-0.134121,-9.848321,0
1688904617500184,0.102532,-0.014381,-0.047937,0.479004,-0.134121,-9.848321,0
1688904617512315,0.102532,-0.014381,-0.047937,0.191602,0.0479,-9.972861,0
1688904617524235,0.170442,-0.049268,-0.031692,0.191602,0.0479,-9.972861,0
1688904617536365,0.170442,-0.049268,-0.031692,0.316143,0.373623,-9.963282,0
